Seq	zspec	lmass	Fu	e_Fu	Fr	e_Fr
23502	          	  7.97	 1.13652e-01	 7.26156e-03	 2.41155e-01	 9.07695e-04
23503	          	  9.55	 5.15106e-01	 4.41140e-02	 9.30834e-01	 3.81232e-02
23504	          	  8.96	 1.66648e-01	 3.26770e-03	 2.37017e-01	 1.85170e-02
23505	          	  8.57	 4.49186e-01	 9.07695e-03	 1.00698e+00	 9.25849e-03
23506	  1.325000	 10.28	 2.39835e+00	 6.60802e-02	 8.75929e+00	 6.75325e-02
23507	          	  3.66	 3.54892e-02	 3.63078e-04	 7.23389e-02	 0.00000e+00
23508	          	  8.66	 1.77593e-01	 7.98772e-03	 3.83832e-01	 1.81539e-03
23509	          	  9.29	 1.34081e-01	 5.99079e-03	 2.94439e-01	 2.48708e-02
23510	          	 10.30	 2.10791e+00	 1.73733e-01	 4.01837e+00	 2.20570e-01
23511	  2.531100	  9.15	 2.85415e-01	 5.44617e-04	 8.52747e-01	 1.81539e-04
23512	          	 10.53	 1.50003e-01	 3.81232e-03	 3.36805e-01	 8.53233e-03
23513	          	  4.58	 2.53041e-01	 0.00000e+00	 5.83285e-01	 1.99693e-03
23514	          	 10.09	 7.00381e-01	 2.26924e-02	 5.72334e-01	 4.04832e-02
23515	  3.996500	  9.63	 1.17888e+00	 3.44924e-03	 9.09518e-01	 1.74277e-02
23516	          	  9.22	 1.67873e-01	 5.70033e-02	 2.86965e-01	 1.94247e-02
23517	          	  9.08	 1.48894e-01	 1.48862e-02	 3.02288e-01	 3.08616e-02
23518	          	  8.64	 5.39171e-01	 3.63078e-04	 4.88442e-01	 5.44617e-04
23519	          	  9.00	 3.97334e-01	 2.26924e-02	 9.11297e-01	 1.43416e-02
23520	          	  8.84	 6.59894e-01	 8.44156e-02	 2.56638e-01	 8.71387e-03
23521	          	  9.18	 1.57386e-01	 1.81539e-02	 2.78500e-01	 1.21631e-02
23522	          	  9.66	 4.19893e-01	 3.10432e-02	 1.82899e+00	 3.24955e-02
23523	          	  8.85	 9.98915e-01	 8.16926e-03	 2.11901e+00	 1.99693e-03
23524	          	  9.52	 4.03561e-01	 3.95755e-02	 1.21740e+00	 6.02710e-02
23525	          	 10.93	 1.05144e+00	 0.00000e+00	 8.13923e+00	 0.00000e+00
23526	          	 10.07	 1.09750e-01	 2.90462e-03	 2.20141e-01	 5.08309e-03
23527	          	  9.67	 7.39165e-01	 2.36001e-02	 1.58878e+00	 7.26156e-03
23528	          	  8.65	 1.27852e-01	 1.61570e-02	 2.75868e-01	 8.89541e-03
23529	          	 10.46	 4.30080e-01	 2.48708e-02	 1.28904e+00	 4.35694e-02
23530	          	  9.90	 1.08347e+00	 6.40833e-02	 1.70676e+00	 1.08742e-01
23531	          	  8.31	 1.65789e-01	 5.26463e-03	 3.31644e-01	 2.36001e-03
23532	          	  8.72	 1.83917e-01	 3.81232e-03	 2.65083e-01	 8.71387e-03
23533	          	  8.62	 2.49783e-01	 6.35387e-03	 4.55659e-01	 2.90462e-03
23534	          	 11.07	 2.48602e+00	 3.87404e-01	 1.81382e+01	 7.41768e-01
23535	          	  9.03	 2.34386e-01	 3.14063e-02	 3.86551e-01	 4.52032e-02
23536	          	  4.11	 8.72811e-02	 1.63385e-03	 2.02144e-01	 7.26156e-04
23537	          	  8.71	 2.92244e-01	 9.80311e-03	 7.33893e-01	 5.80925e-03
23538	          	  9.35	 5.96922e-01	 2.37816e-02	 1.19823e+00	 3.41293e-02
23539	          	  7.77	 2.00666e-01	 1.99693e-03	 4.41753e-01	 9.07695e-04
23540	  1.770000	 10.67	 3.29311e+00	 6.60802e-02	 1.10545e+01	 2.38905e-01
23541	  0.839000	  9.43	 9.28162e-01	 1.12373e-01	 4.00145e+00	 2.09859e-01
23542	          	  7.99	 4.01365e-02	 4.53848e-03	 4.37044e-02	 5.44617e-04
23543	          	  8.87	 8.06734e-02	 6.17233e-03	 8.53716e-02	 1.23447e-02
23544	          	  8.06	 3.45808e-01	 3.81232e-03	 6.31237e-01	 9.07695e-04
23545	          	  9.09	 3.34817e-01	 9.62157e-03	 5.19456e-01	 1.16185e-02
23546	          	  9.00	 3.58101e-01	 1.12554e-02	 4.70364e-01	 1.54308e-02
23547	          	  8.93	 9.12110e-02	 3.81232e-03	 1.81197e-01	 1.21631e-02
23548	          	  8.97	 2.40452e-01	 8.53233e-03	 4.56937e-01	 1.07108e-02
23549	          	 10.71	 5.49533e+00	 0.00000e+00	 5.96574e+01	 0.00000e+00
23550	  3.798300	  9.44	 6.53795e-01	 1.24536e-01	 1.07447e+00	 1.81176e-01
23551	          	  9.10	 2.47747e-01	 2.12401e-02	 2.92341e-01	 1.48862e-01
23552	          	  9.60	 1.82156e-01	 3.26770e-02	 5.14750e-01	 1.74277e-02
23553	          	  9.37	 4.44335e-01	 2.14216e-02	 7.36464e-01	 5.62771e-02
23554	          	  8.75	 1.66893e-01	 2.90462e-03	 3.44318e-01	 5.44617e-03
23555	          	  8.81	 4.73428e-01	 3.63078e-03	 5.94163e-01	 2.55970e-02
23556	          	  8.47	 3.14803e-01	 6.11787e-02	 6.47237e-01	 6.37202e-02
23557	          	  8.74	 5.67509e-01	 1.37970e-02	 1.50232e+00	 7.26156e-03
23558	          	  8.75	 5.28014e-02	 8.16926e-03	 1.62663e-01	 7.29787e-02
23559	  0.622000	  9.96	 4.51669e+00	 2.01145e-01	 1.68212e+01	 3.49463e-01
23560	          	  9.17	 5.09467e-01	 1.32523e-02	 1.24527e+00	 5.99079e-03
23561	          	  8.30	 2.17002e-01	 5.80925e-03	 2.55971e-01	 1.08923e-03
23562	          	  6.41	 6.07321e-02	 6.53540e-03	 2.87087e-01	 2.06954e-02
23563	          	  9.19	 2.94093e-01	 5.44617e-04	 5.09014e-01	 3.63078e-03
23564	          	  8.45	 5.73986e-01	 1.97878e-02	 1.69267e+00	 2.19662e-02
23565	          	  8.51	 9.18184e-02	 9.25849e-03	 1.83456e-01	 1.16185e-02
23566	          	  7.65	 1.50419e-01	 7.98772e-03	 2.57709e-01	 4.90155e-03
23567	          	  8.66	 2.49889e-01	 9.44003e-03	 6.17552e-01	 9.62157e-03
23568	          	  8.21	 1.48490e-01	 4.17540e-03	 4.86405e-01	 6.53540e-03
23569	          	  8.01	 2.04652e-01	 1.43416e-02	 3.06713e-01	 7.98772e-03
23570	          	  8.58	 2.94761e-01	 1.14370e-02	 7.67289e-01	 1.23447e-02
23571	          	  9.08	 1.52561e-01	 9.07695e-03	 4.94233e-01	 5.26463e-03
23572	          	  8.23	 2.02634e-01	 1.18000e-02	 3.48290e-01	 5.99079e-03
23573	          	 10.24	 3.02888e+00	 9.78495e-02	 1.04063e+01	 1.84081e-01
23574	          	  9.76	 7.31606e-02	 9.73049e-02	 3.82401e-01	 2.02416e-01
23575	          	  9.77	 5.71456e-01	 1.60844e-01	 7.29398e-01	 2.49072e-01
23576	          	 10.83	 5.31107e-01	 1.88256e-01	 4.37614e+00	 1.00754e+00
23577	  3.913000	 10.00	 7.48656e-01	 7.62464e-03	 1.50307e+00	 6.71694e-03
23578	          	  9.38	 2.80359e-01	 5.99079e-03	 4.47276e-01	 7.62464e-03
23579	  1.127000	 10.47	 1.78813e+00	 0.00000e+00	 9.64862e+00	 0.00000e+00
23580	          	  8.70	 1.25767e+00	 2.94093e-02	 3.26007e+00	 3.08616e-02
23581	          	  8.28	 3.18393e-01	 8.35080e-03	 6.21597e-01	 1.27077e-03
23582	          	  8.08	 8.02246e-02	 6.17233e-03	 1.97007e-01	 1.45231e-03
23583	  0.536000	 10.16	 1.80893e+00	 3.84863e-02	 1.26700e+01	 7.22525e-02
23584	          	  8.49	 5.52184e-01	 7.98772e-03	 2.97062e+00	 4.77448e-02
23585	          	  9.31	 2.17813e+00	 3.96118e-01	 6.04539e+00	 7.94959e-01
23586	          	  9.80	 6.35063e-01	 1.05293e-02	 8.49951e-01	 1.25262e-02
23587	          	  8.65	 1.99563e-01	 6.20863e-02	 2.30678e-01	 2.30555e-02
23588	          	  8.07	 6.01377e-02	 1.27077e-02	 2.96622e-01	 2.25108e-02
23589	          	  9.85	 4.81093e-01	 7.80618e-03	 9.87413e-01	 3.21324e-02
23590	          	  8.25	 4.41376e-02	 8.16926e-03	 1.08059e-01	 4.35694e-03
23591	          	  8.10	 1.08207e-01	 3.81232e-03	 1.76068e-01	 3.99386e-03
23592	          	  9.46	 3.45362e-01	 3.12247e-02	 6.70692e-01	 3.04986e-02
23593	          	  9.24	 1.89250e-01	 2.55970e-02	 2.58503e-01	 1.20360e-01
23594	          	  8.88	 9.17905e-02	 2.72309e-03	 1.60089e-01	 1.56124e-02
23595	          	  9.16	 3.75208e-01	 6.53540e-03	 6.51373e-01	 6.58987e-02
23596	          	  8.78	 4.80897e-02	 1.05293e-02	 1.62965e-01	 3.19509e-02
23597	          	  8.14	 1.18211e-01	 7.44310e-03	 2.16957e-01	 4.35694e-03
23598	          	  7.71	 1.94494e-02	 9.07695e-04	 3.01683e-01	 7.08002e-03
23599	          	  9.13	 2.03299e-01	 1.65201e-02	 4.01793e-01	 1.65201e-02
23600	          	  9.64	 2.05113e+00	 4.97417e-02	 4.41024e+00	 4.64740e-02
23601	          	  8.94	 2.91245e-01	 7.80618e-03	 5.18327e-01	 4.17540e-03
23602	          	  8.24	 1.12416e-01	 1.43416e-02	 1.17176e-01	 5.08309e-03
23603	          	 10.63	 1.38272e+00	 0.00000e+00	 2.22383e+01	 0.00000e+00
23604	          	  9.06	 1.96101e-01	 4.72001e-03	 3.89071e-01	 2.48708e-02
23605	          	  8.23	 7.68596e-02	 1.81539e-03	 1.37332e-01	 1.72462e-02
23606	          	  8.97	 2.27637e-01	 2.72309e-03	 4.82995e-01	 8.35080e-03
23607	          	  8.71	 8.77919e-02	 6.33571e-02	 1.74299e-01	 5.47703e-01
23608	          	  6.79	 5.35645e-01	 9.07695e-03	 9.43215e-01	 1.05293e-02
23609	          	  9.71	 5.57343e+00	 1.86441e-01	 2.23639e+01	 1.41056e-01
23610	          	  8.47	 3.90763e-01	 4.17540e-03	 8.11813e-01	 7.62464e-03
23611	          	  8.00	 1.55294e-01	 9.07695e-04	 3.17309e-01	 4.35694e-03
23612	          	  8.69	 2.89397e-02	 1.27077e-02	 1.30091e-01	 4.44771e-02
23613	          	  9.08	 7.44430e-01	 6.35387e-03	 1.02096e+00	 2.17847e-03
23614	          	  7.82	 1.44789e-01	 2.36001e-03	 2.10662e-01	 3.63078e-04
23615	          	  8.69	 8.16552e-02	 2.17847e-03	 1.46078e-01	 3.63078e-03
23616	          	  9.37	 5.37766e-01	 2.83201e-02	 8.43314e-01	 4.97417e-02
23617	          	  9.05	 2.56872e-01	 7.08002e-03	 5.21282e-01	 1.86985e-02
23618	          	  8.62	 1.54052e-01	 3.81232e-03	 1.18952e-01	 1.81539e-02
23619	          	  8.60	 7.22166e-02	 1.01662e-02	 2.25669e-01	 1.50677e-02
23620	          	  7.56	 9.96214e-02	 3.44924e-03	 1.96228e-01	 2.17847e-03
23621	          	  6.92	 4.82828e-02	 2.54155e-03	 7.46056e-02	 1.99693e-03
23622	          	  8.10	 1.01690e-01	 3.26770e-03	 1.83878e-01	 1.81539e-03
23623	          	  7.22	 1.68324e-02	 6.35387e-03	 1.14915e-01	 1.50677e-02
23624	          	  9.74	 4.77618e-01	 1.19816e-02	 9.27556e-01	 3.44924e-03
23625	          	  9.57	 3.83577e-01	 3.03170e-02	 2.08633e+00	 4.88340e-02
23626	          	  8.02	 8.71119e-02	 5.44617e-03	 1.22405e-01	 1.48862e-02
23627	          	  9.02	 2.12045e-01	 1.08923e-03	 2.54263e-01	 1.07108e-02
23628	          	  7.54	 5.61428e-02	 7.62464e-03	 1.00493e-01	 9.62157e-03
23629	          	  9.30	 3.19429e-01	 1.57939e-02	 5.78746e-01	 1.56124e-02
23630	          	  9.43	 3.36510e-01	 1.55034e-01	 4.74928e-01	 1.27622e-01
23631	          	  9.47	 9.09877e-02	 5.99079e-03	 1.71021e-01	 6.53540e-03
23632	          	  8.30	 3.66611e-02	 6.89848e-03	 1.01410e-01	 1.39785e-02
23633	          	  8.98	 1.80755e-01	 1.45231e-03	 2.15248e-01	 1.01662e-02
23634	          	  8.01	 2.17943e-01	 5.62771e-03	 3.80927e-01	 9.07695e-04
23635	          	  9.09	 1.50629e-01	 5.26463e-03	 4.61033e-01	 1.56124e-02
23636	          	 10.39	 7.50500e-01	 0.00000e+00	 5.09972e+00	 0.00000e+00
23637	          	 10.16	 3.97850e-01	 0.00000e+00	 4.23066e+00	 0.00000e+00
23638	          	  8.76	 7.66124e-02	 1.18000e-02	 2.76330e-01	 1.92431e-02
23639	          	  8.21	 5.73544e-02	 3.26770e-03	 1.09074e-01	 1.27077e-02
23640	          	  8.88	 1.53706e-01	 3.04986e-02	 2.91899e-01	 7.57018e-02
23641	          	  9.00	 4.39364e-01	 1.27077e-02	 8.34992e-01	 3.44924e-03
23642	          	  8.91	 5.40438e-01	 1.43416e-02	 1.06740e+00	 3.99386e-03
23643	          	  8.12	 3.34953e-01	 9.07695e-03	 6.19215e-01	 1.63385e-03
23644	          	  3.97	 2.93879e-02	 5.44617e-04	 1.07635e-01	 5.44617e-04
23645	          	  8.08	 2.00411e-01	 1.07108e-02	 4.75175e-01	 6.17233e-03
23646	          	  9.96	 1.64291e+00	 9.51265e-02	 8.21627e+00	 2.47075e-01
23647	          	  7.97	 1.57680e-01	 7.80618e-03	 2.98594e-01	 1.08923e-03
23648	          	  8.86	 1.01107e-01	 2.95909e-02	 2.40868e-01	 7.86064e-02
23649	          	  7.33	 2.59047e-02	 9.07695e-04	 5.65432e-02	 1.08923e-03
23650	          	  8.04	 1.50844e-01	 2.17847e-03	 3.01488e-01	 1.81539e-03
23651	          	  9.48	 7.12188e-02	 8.71387e-03	 2.01604e-01	 2.48708e-02
23652	          	  8.89	 3.45741e-01	 6.53540e-03	 6.46021e-01	 1.81539e-03
23653	          	  9.31	 7.98837e-01	 4.90155e-03	 5.82991e-01	 1.29074e-01
23654	          	      	 7.09531e-07	 8.44156e-02	 1.58060e-03	 1.32832e+00
23655	          	  8.35	 3.07405e-01	 6.35387e-03	 1.94300e-01	 8.89541e-03
23656	          	  8.05	 2.77205e-01	 9.25849e-03	 8.50928e-01	 9.62157e-03
23657	          	  8.28	 1.65743e-01	 3.81232e-03	 2.14017e+00	 2.72309e-02
23658	          	  8.08	 5.61671e-02	 7.08002e-03	 1.29039e-01	 6.53540e-03
23659	          	  6.84	 4.87385e-02	 9.07695e-04	 8.05554e-01	 1.30708e-02
23660	          	  9.55	 2.75513e-01	 4.72001e-03	 4.71014e-01	 2.08770e-02
23661	          	  8.60	 1.33063e-01	 6.53540e-03	 1.98690e-01	 9.25849e-03
23662	          	  8.08	 7.66650e-02	 7.62464e-03	 1.37146e-01	 1.07108e-02
23663	          	 10.49	 5.52982e-01	 3.57632e-02	 4.14468e+00	 2.06047e-01
23664	          	  9.48	 1.42471e-01	 2.17847e-02	 3.49895e-01	 5.17386e-02
23665	          	  9.02	 1.39088e-01	 3.63078e-03	 2.32049e-01	 1.01662e-02
23666	          	  7.68	 4.89847e-02	 3.63078e-03	 1.07855e-01	 1.45231e-03
23667	          	  8.55	 2.83263e-01	 1.08923e-02	 5.64684e-01	 8.16926e-03
23668	  1.146000	 10.25	 1.29494e+00	 6.84402e-02	 6.21978e+00	 2.00419e-01
23669	          	  8.38	 1.49782e-01	 1.14370e-02	 2.72591e-01	 2.90462e-03
23670	          	      	 1.59975e-02	 8.53233e-03	 2.50285e-02	 2.16031e-02
23671	          	  7.81	 2.82572e-02	 1.99693e-03	 1.10980e-01	 1.03477e-02
23672	          	 10.55	 7.10729e-01	 8.84095e-02	 3.82241e+00	 4.22623e-01
23673	          	  9.25	 3.39363e-02	 1.06382e-01	 6.19106e-01	 2.67589e-01
23674	          	  8.53	 7.29569e-02	 1.63385e-02	 2.19932e-01	 1.97878e-02
23675	          	  3.24	 1.19325e-01	 1.81539e-04	 1.21359e-01	 9.07695e-04
23676	          	  8.30	 2.18293e-01	 4.35694e-03	 4.10688e-01	 3.08616e-03
23677	          	  9.24	 1.80968e-01	 1.07108e-02	 2.38271e-01	 1.48862e-02
23678	          	  7.51	 9.88781e-02	 4.35694e-03	 2.07152e-01	 9.07695e-04
23679	          	  9.01	 9.05735e-02	 1.27077e-02	 2.04812e-01	 5.44617e-03
23680	          	  9.74	 1.81766e+00	 4.04832e-02	 3.65583e+00	 4.66555e-02
23681	          	  9.24	 2.88949e-01	 5.44617e-03	 5.46585e-01	 6.53540e-03
23682	          	  8.99	 3.51066e-01	 8.78649e-02	 6.02873e-01	 9.13141e-02
23683	          	  8.12	 8.66362e-02	 1.81539e-03	 1.48512e-01	 1.68831e-02
23684	          	  4.50	 1.02080e-01	 9.07695e-04	 3.02237e-01	 3.08616e-03
23685	          	  9.45	 2.06719e-01	 2.37816e-02	 5.06726e-01	 1.94247e-02
23686	          	  9.29	 1.60344e+00	 6.62617e-02	 5.08375e+00	 7.09818e-02
23687	          	  8.79	 1.93223e-01	 1.94247e-02	 2.80343e-01	 4.95602e-02
23688	          	  9.07	 3.57119e-01	 5.39171e-02	 4.90010e-01	 2.68678e-02
23689	          	  8.41	 6.73916e-02	 4.72001e-03	 1.30837e-01	 2.37816e-02
23690	          	  9.20	 1.87171e-01	 1.08923e-02	 2.96728e-01	 1.48862e-02
23691	          	  9.01	 1.39199e-01	 1.39785e-02	 3.25046e-01	 6.35387e-03
23692	          	  8.64	 1.31765e-01	 2.25108e-02	 4.22794e-01	 2.43262e-02
23693	  1.086000	  9.59	 1.00864e+00	 1.88801e-02	 2.60290e+00	 2.61416e-02
23694	          	  9.22	 2.75005e-01	 1.01662e-02	 5.00006e-01	 1.83354e-02
23695	          	  8.26	 9.78328e-02	 1.10739e-02	 1.46706e-01	 7.26156e-03
23696	  1.901000	 10.34	 3.02210e+00	 3.75786e-02	 6.77649e+00	 1.34702e-01
23697	          	  9.44	 9.04253e-01	 2.06954e-02	 2.01745e+00	 2.45078e-02
23698	          	  8.47	 3.15288e-01	 1.43416e-02	 5.94980e-01	 5.62771e-03
23699	          	  8.59	 1.59612e-01	 3.99386e-02	 2.58073e-01	 5.88186e-02
23700	          	  7.79	 3.47792e-02	 1.99693e-03	 7.50479e-02	 2.90462e-03
23701	  0.400500	  7.95	 3.32385e-01	 8.89541e-03	 8.10314e-01	 1.81539e-03
23702	          	  9.55	 3.11749e-01	 8.35080e-03	 5.32247e-01	 1.27077e-02
23703	          	  9.17	 7.15968e-01	 1.16185e-02	 1.71641e+00	 1.01662e-02
23704	          	  8.46	 9.03404e-03	 5.62771e-03	 8.98807e-02	 1.23447e-02
23705	          	  9.20	 3.66818e-01	 9.80311e-02	 7.05443e-01	 6.00894e-02
23706	          	  9.50	 4.82393e-01	 1.25262e-02	 2.96982e+00	 1.27077e-02
23707	          	  8.90	 2.00817e-01	 5.62771e-03	 4.04734e-01	 1.21631e-02
23708	          	  8.90	 1.28014e-01	 1.67016e-02	 1.69736e-01	 7.37048e-02
23709	          	 10.57	 6.09568e+00	 1.72644e-01	 5.13167e+01	 4.33878e-01
23710	  1.142000	  9.18	 6.74076e-01	 7.08002e-03	 1.45367e+00	 1.03477e-02
23711	          	  8.62	 1.13662e-01	 1.25262e-02	 2.61765e-01	 1.25262e-02
23712	          	  7.92	 1.95987e-02	 5.51879e-02	 8.95594e-02	 2.83201e-02
23713	          	  9.77	 6.75768e-01	 4.70186e-02	 1.50108e+00	 7.69725e-02
23714	          	  9.17	 5.36971e-01	 4.35694e-03	 8.05986e-01	 9.98465e-03
23715	          	  9.95	 5.32051e-01	 2.94093e-02	 9.85176e-01	 7.24341e-02
23716	  0.737000	 10.00	 6.33462e-01	 1.97878e-02	 4.49189e+00	 4.75632e-02
23717	          	  6.15	 2.27333e-02	 2.90462e-03	 1.17552e-01	 1.27077e-02
23718	          	  7.78	 9.83535e-03	 2.90462e-03	 7.09582e-02	 1.48862e-02
23719	          	  8.45	 1.37798e-01	 7.08002e-03	 3.40077e-01	 4.90155e-03
23720	          	  8.12	 9.71121e-02	 5.26463e-03	 2.44609e-01	 5.62771e-03
23721	          	  8.84	 1.92521e-01	 5.80925e-03	 3.89042e-01	 6.53540e-03
23722	          	  8.51	 4.85123e-02	 3.26770e-03	 8.62027e-02	 1.96062e-02
23723	  3.368000	  9.86	 5.22629e-01	 3.63078e-03	 9.11674e-01	 6.46279e-02
23724	          	  8.93	 2.96989e-02	 2.30555e-02	 8.98687e-02	 3.17693e-02
23725	          	  9.11	 1.17872e+00	 2.34185e-02	 2.70044e+00	 6.89848e-03
23726	          	  8.25	 5.37755e-02	 1.43416e-02	 1.23757e-01	 2.39632e-02
23727	          	 10.24	 4.75614e-01	 1.79724e-02	 2.45677e+00	 7.17079e-02
23728	          	  9.64	 5.55531e-01	 2.99539e-02	 1.50126e+00	 3.24955e-02
23729	          	  9.03	 9.32838e-02	 1.99693e-02	 1.81431e-01	 2.06954e-02
23730	  1.017000	 10.23	 1.58570e+00	 4.10278e-02	 7.82175e+00	 8.98618e-02
23731	          	  7.94	 6.53573e-02	 1.00210e-01	 1.96415e-01	 3.16604e-01
23732	  2.552100	  9.79	 7.30027e-01	 4.88340e-02	 1.45526e+00	 1.11647e-01
23733	          	  7.62	 2.00580e-01	 4.72001e-03	 5.24949e-01	 4.53848e-03
23734	          	  8.45	 1.95842e-01	 3.26770e-03	 2.78306e-01	 1.08923e-03
23735	          	  9.05	 1.40393e-01	 2.12401e-02	 2.80836e-01	 3.37663e-02
23736	          	  7.61	 2.00023e-01	 9.25849e-03	 3.90745e-01	 9.62157e-03
23737	          	  9.52	 9.56039e-01	 4.17540e-02	 2.59760e+00	 1.68831e-02
23738	          	  9.41	 1.63041e-01	 1.92431e-02	 4.76878e-01	 1.83354e-02
23739	          	  8.71	 1.00098e-01	 3.08616e-03	 1.22174e-01	 3.06801e-02
23740	          	  8.57	 2.76229e-01	 6.31756e-02	 2.01210e-01	 5.44617e-04
23741	          	 10.22	 3.42051e-01	 1.06926e-01	 1.45413e+00	 2.62869e-01
23742	          	  8.94	 1.98327e-01	 7.98772e-03	 3.61597e-01	 7.26156e-03
23743	          	  8.44	 1.78284e+00	 1.57939e-02	 3.62618e+00	 1.65201e-02
23744	  2.673000	  9.98	 9.65450e-01	 3.44924e-02	 2.28839e+00	 4.66555e-02
23745	          	  7.11	 3.31198e-02	 5.08309e-03	 1.08978e-01	 2.36001e-03
23746	          	  8.71	 2.26198e-01	 1.30708e-02	 2.94696e-01	 6.17233e-03
23747	          	  8.92	 8.00576e-02	 7.62464e-03	 1.28224e-01	 1.63385e-03
23748	          	  9.44	 2.59349e-01	 2.66862e-02	 4.54490e-01	 1.62114e-01
23749	          	  8.87	 2.12888e-01	 1.01662e-02	 2.17322e-01	 5.51879e-02
23750	          	  8.77	 1.43366e-01	 1.63385e-03	 1.81880e-01	 7.62464e-03
23751	  3.256000	 11.13	 3.06481e+00	 6.66248e-02	 7.09945e+00	 1.21450e-01
23752	          	  8.38	 3.16766e-01	 6.71694e-03	 7.53380e-01	 2.17847e-03
23753	          	  8.96	 2.84245e-01	 1.68831e-02	 4.75807e-01	 2.63232e-02
23754	          	  8.51	 9.29280e-02	 6.89848e-03	 1.62068e-01	 8.89541e-03
23755	          	  8.37	 7.69264e-02	 2.36001e-03	 1.43339e-01	 5.80925e-03
23756	          	  8.15	 3.88842e-01	 4.35694e-03	 8.38598e-01	 1.37970e-02
23757	          	  8.09	 3.10683e-02	 5.44617e-03	 1.02114e-01	 4.90155e-03
23758	  3.193300	  9.47	 1.09375e+00	 7.26156e-03	 8.51059e-01	 2.06954e-02
23759	          	  5.26	 3.96775e-02	 1.45231e-03	 4.49269e-01	 3.63078e-03
23760	          	 10.48	 8.51124e-01	 0.00000e+00	 5.55132e+00	 0.00000e+00
23761	          	  8.96	 5.17989e-01	 1.63385e-02	 1.48758e+00	 4.90155e-03
23762	          	  9.56	 4.67710e-01	 4.35694e-03	 6.50382e-01	 9.07695e-03
23763	          	  9.06	 4.80055e-01	 2.94093e-02	 1.00517e+00	 2.16031e-02
23764	          	  8.63	 5.47166e-01	 1.99693e-02	 1.09159e+00	 1.14370e-02
23765	          	  9.14	 1.35328e-01	 2.17847e-03	 1.49709e-01	 8.71387e-03
23766	          	  8.54	 1.88749e-01	 1.56124e-02	 5.47326e-01	 1.36154e-02
23767	          	  8.52	 8.83187e-02	 8.71387e-03	 4.89589e-01	 8.16926e-03
23768	          	  8.87	 1.44474e-01	 1.18000e-02	 3.09029e-01	 4.90155e-03
23769	          	  7.19	 6.14386e-02	 3.63078e-03	 2.43099e-01	 1.54308e-02
23770	          	  8.83	 1.28834e-01	 9.07695e-04	 2.27339e-01	 3.84863e-02
23771	          	 11.25	 9.18486e-02	 1.36154e-02	 1.01802e+00	 3.22776e-01
23772	          	  8.08	 2.80527e-02	 8.53233e-03	 9.24738e-02	 1.39785e-02
23773	          	  8.59	 4.22038e-01	 2.10585e-02	 9.39697e-01	 1.45231e-03
23774	          	  6.67	 8.24078e-02	 4.28432e-02	 1.54807e-01	 2.61416e-02
23775	  0.739000	  9.30	 2.68417e+00	 3.54001e-02	 5.56141e+00	 2.26924e-02
23776	          	  8.42	 1.23860e-01	 4.53848e-03	 1.43901e-01	 1.74277e-02
23777	          	  7.28	 5.96690e-01	 1.45231e-03	 6.49921e-01	 5.44617e-04
23778	          	  9.21	 6.79497e-01	 3.21324e-02	 6.80002e-01	 1.19453e-01
23779	          	  9.26	 3.33279e-01	 1.45231e-03	 5.31288e-01	 9.44003e-03
23780	          	  8.03	 1.17571e-01	 0.00000e+00	 1.77235e-01	 0.00000e+00
23781	  0.958000	 10.65	 1.25083e+00	 0.00000e+00	 1.02099e+01	 0.00000e+00
23782	  0.311000	  8.86	 4.93496e+00	 3.52186e-02	 1.06132e+01	 1.65201e-02
23783	          	  9.47	 5.62640e-01	 1.83354e-02	 1.15555e+00	 1.18000e-02
23784	          	  7.38	 8.20121e-02	 6.35387e-03	 2.00181e-01	 1.61570e-02
23785	          	  8.66	 1.58757e-01	 3.08616e-03	 5.23758e-01	 1.25262e-02
23786	          	  9.03	 1.37608e+00	 2.29465e-01	 3.71650e+00	 4.63469e-01
23787	          	 10.16	 9.65181e-02	 2.32370e-02	 8.01538e-01	 4.30247e-02
23788	          	  7.94	 3.41538e-02	 7.80618e-03	 1.03095e-01	 1.57939e-02
23789	          	  7.63	 1.02960e-01	 1.16185e-02	 1.33706e-01	 1.99693e-03
23790	          	  7.35	 4.19958e-01	 4.35694e-03	 1.04505e+00	 9.80311e-03
23791	          	  8.82	 9.09609e-02	 3.44924e-02	 7.96797e-02	 1.01662e-02
23792	          	  9.04	 4.48325e-01	 3.81232e-03	 4.91372e-01	 3.30401e-02
