zp	lmass	Fu	e_Fu	Fr	e_Fr
  2.261	  8.61	 7.51655e-02	 2.03324e-02	 2.21581e-01	 2.75939e-02
  2.750	  9.33	 2.79062e-01	 7.98772e-03	 6.03251e-01	 3.08616e-02
  2.567	 10.49	 2.44580e-01	 2.28739e-02	 1.59689e+00	 1.23265e-01
  2.825	  8.77	 8.42632e-02	 5.26463e-03	 1.92430e-01	 1.19816e-02
  2.087	  9.05	 2.91067e-01	 7.80618e-03	 5.19096e-01	 1.36154e-02
  2.922	 10.90	 6.51144e-01	 6.68064e-02	 3.39485e+00	 2.43262e-01
  2.713	  8.34	 1.67930e-01	 2.05139e-02	 2.07387e-01	 3.43109e-02
  2.639	  9.58	 3.83712e-01	 1.85170e-02	 6.68398e-01	 1.90616e-02
  2.294	  8.90	 1.08215e-01	 1.19816e-02	 2.22761e-01	 2.97724e-02
  2.694	 10.13	 1.02501e+00	 2.10585e-02	 2.50546e+00	 1.00573e-01
  2.261	  8.97	 1.74652e-01	 6.35387e-03	 3.52970e-01	 9.80311e-03
  2.197	 11.21	 3.29580e+00	 3.79780e-01	 1.01580e+01	 2.49798e-01
  2.567	 10.89	 6.26680e-01	 3.72155e-02	 2.73525e+00	 1.31979e-01
  2.585	  8.72	 8.95750e-02	 2.17847e-03	 1.59253e-01	 2.88647e-02
  2.514	  9.07	 1.08652e-01	 1.43416e-02	 2.55563e-01	 2.57785e-02
  2.567	  9.11	 1.54623e-01	 8.16926e-03	 2.81510e-01	 3.12247e-02
  2.750	  9.06	 4.23454e-01	 3.46740e-02	 5.20992e-01	 1.25262e-02
  2.514	  9.21	 2.80977e-01	 1.28893e-02	 5.18036e-01	 4.68371e-02
  2.377	 10.11	 1.64783e-01	 3.30401e-02	 6.42398e-01	 9.94834e-02
  2.277	  9.04	 1.81381e-01	 6.53540e-03	 2.70663e-01	 1.23447e-02
  2.294	  8.85	 9.30511e-02	 1.45231e-03	 1.53914e-01	 2.36001e-03
  2.567	  8.44	 1.40784e-01	 2.55970e-02	 1.02505e-01	 4.79263e-02
  2.694	  8.99	 9.71601e-02	 3.26770e-03	 1.47547e-01	 1.68831e-02
  2.676	  9.80	 8.41455e-01	 2.74124e-02	 1.55296e+00	 4.28432e-02
  2.261	  7.85	 1.51745e-01	 5.44617e-04	 1.78876e-01	 5.44617e-04
  2.327	 10.75	 2.38148e-01	 3.17693e-02	 2.75571e+00	 1.32887e-01
  2.825	  9.22	 3.53369e-01	 9.07695e-03	 5.02642e-01	 3.63078e-03
  2.639	  9.95	 4.78501e-01	 4.93786e-02	 1.34619e+00	 9.74865e-02
  2.514	  9.25	 2.71412e-01	 1.68831e-02	 5.68813e-01	 6.86218e-02
  2.327	  9.38	 3.65543e-01	 1.10739e-02	 6.99365e-01	 3.81232e-03
  2.360	  9.67	 1.12018e+00	 1.48680e-01	 1.28457e+00	 4.68371e-02
  2.883	  9.36	 2.65006e-01	 2.50524e-02	 4.19290e-01	 6.89848e-03
  2.676	 10.41	 2.23573e+00	 9.65788e-02	 5.27309e+00	 2.02234e-01
  2.514	  8.89	 2.87530e-01	 2.28739e-02	 3.38344e-01	 3.19509e-02
  2.639	  9.51	 6.29610e-01	 4.55663e-02	 1.33314e+00	 2.10404e-01
  2.883	  9.15	 1.83816e-01	 5.26463e-03	 3.44724e-01	 7.62464e-03
  2.394	  8.14	 4.30026e-02	 5.08309e-03	 8.61769e-02	 9.07695e-03
  2.942	  9.08	 6.13791e-02	 4.72001e-03	 1.24115e-01	 8.16926e-03
  2.621	  7.96	 9.39109e-02	 4.90155e-03	 1.38596e-01	 2.36001e-03
  2.245	  8.68	 7.78755e-02	 3.08616e-03	 1.69017e-01	 3.08616e-03
  2.825	  9.06	 5.88263e-02	 1.39785e-02	 1.95895e-01	 2.55970e-02
  2.676	  9.22	 3.81871e-01	 2.72309e-02	 7.63150e-01	 1.19271e-01
  2.261	  8.45	 7.49433e-02	 1.08923e-02	 9.92953e-02	 1.03477e-02
  2.769	  8.29	 1.75516e-01	 5.71848e-02	 1.38100e-01	 1.85170e-02
  2.497	  8.64	 5.78514e-02	 1.59754e-02	 1.15788e-01	 2.61416e-02
  2.360	  8.87	 2.62958e-01	 2.72309e-03	 3.86602e-01	 1.77908e-02
  2.902	  9.09	 3.19716e-02	 9.98465e-03	 9.53113e-02	 3.93940e-02
  2.310	  8.77	 1.90778e-01	 1.97878e-02	 2.89091e-01	 4.72001e-03
  2.657	  9.05	 3.40238e-01	 8.89541e-03	 4.62532e-01	 6.17233e-03
  2.072	  8.86	 1.23278e-01	 5.99079e-03	 2.61650e-01	 7.08002e-03
  2.102	 10.12	 8.73185e-01	 1.28893e-02	 2.51726e+00	 1.67016e-02
  2.825	  9.53	 4.73940e-01	 1.05293e-02	 8.13553e-01	 2.72309e-03
  2.497	  9.52	 1.79892e-01	 1.37970e-02	 5.69219e-01	 5.90002e-02
  2.229	  8.76	 4.87745e-03	 5.80925e-03	 6.94902e-02	 1.18000e-02
  2.532	  9.29	 1.42377e+00	 4.17540e-03	 1.40749e+00	 3.93940e-02
  2.445	  8.56	 1.18198e-01	 2.90462e-03	 1.94098e-01	 1.25262e-02
  2.087	  9.24	 3.12376e-01	 7.98772e-03	 6.53519e-01	 1.41600e-02
  2.825	  8.73	 7.59254e-02	 8.35080e-03	 1.52889e-01	 5.44617e-04
  2.844	  9.14	 2.68334e-01	 5.44617e-03	 4.51429e-01	 2.06954e-02
  2.261	  9.64	 5.05844e-01	 5.70033e-02	 5.10161e-01	 3.66709e-02
  2.639	  9.01	 1.65003e-01	 2.54155e-02	 2.50668e-01	 3.37663e-02
  2.229	  9.21	 1.40613e-01	 1.05293e-02	 4.29060e-01	 1.12010e-01
  2.479	  9.14	 1.34736e-01	 1.54308e-02	 3.08574e-01	 2.61416e-02
  2.102	 10.06	 1.91032e+00	 1.24717e-01	 2.86520e+00	 8.35080e-02
  2.769	  9.15	 4.27539e-01	 2.05139e-02	 5.53687e-01	 4.90155e-03
  2.567	  8.77	 1.40259e-01	 1.27077e-02	 1.90771e-01	 2.86832e-02
  2.261	 11.78	 5.61965e+02	 1.76093e-02	 5.53905e+02	 1.07998e+00
  2.769	  9.54	 8.61777e-01	 4.81078e-02	 1.28768e+00	 6.48094e-02
  2.787	  9.41	 3.48220e-01	 2.08770e-02	 6.50404e-01	 1.25262e-02
  2.769	  9.03	 2.94688e-01	 2.92278e-02	 4.93979e-01	 5.21017e-02
  2.844	  9.31	 2.84895e-01	 1.36154e-02	 4.85490e-01	 1.54308e-02
  2.639	  8.34	 6.74860e-02	 2.17847e-03	 9.15487e-02	 6.53540e-03
  2.261	  9.12	 2.63317e-01	 5.44617e-04	 4.17159e-01	 3.63078e-04
  2.825	  9.37	 2.58643e-01	 1.08923e-02	 5.01974e-01	 7.42495e-02
  2.825	  9.10	 2.27585e-01	 4.35694e-03	 4.70418e-01	 2.17847e-03
  2.072	  8.06	 8.98930e-02	 1.99693e-03	 1.33819e-01	 7.80618e-03
  2.411	  8.86	 9.11972e-02	 2.32370e-02	 1.79260e-01	 7.62464e-03
  2.532	  9.35	 2.16353e-01	 1.25262e-02	 4.30157e-01	 4.93786e-02
  2.072	  9.83	 1.56981e-01	 2.94093e-02	 4.89556e-01	 3.86678e-02
  2.026	  8.74	 1.07002e-01	 1.25262e-02	 2.00111e-01	 7.98772e-03
  2.479	  8.00	 4.18887e-02	 4.53848e-03	 9.16674e-02	 5.08309e-03
  2.585	  9.52	 2.80913e-01	 3.92124e-02	 6.08787e-01	 6.68064e-02
  2.245	  8.82	 3.92832e-01	 4.41140e-02	 3.74795e-01	 2.05139e-02
  2.676	  9.40	 1.34151e-01	 4.72001e-03	 5.00532e-01	 4.17540e-02
  2.479	  9.44	 5.94598e-01	 4.90155e-03	 9.92165e-01	 3.08616e-02
  2.133	  9.14	 2.88859e-01	 6.53540e-03	 4.26203e-01	 3.04986e-02
  2.197	  8.71	 1.51809e-01	 7.26156e-04	 2.10248e-01	 3.81232e-03
  2.731	  9.57	 2.16727e-01	 1.97878e-02	 4.27183e-01	 3.26770e-02
  2.294	  8.82	 8.26841e-02	 1.32523e-02	 1.32324e-01	 2.41447e-02
  2.825	  9.33	 2.09469e-01	 1.54308e-02	 5.99518e-01	 3.64893e-02
  2.360	  9.02	 2.73893e-01	 1.25262e-02	 3.54674e-01	 5.08309e-02
  2.411	  9.12	 1.24139e-01	 7.98772e-03	 2.31565e-01	 1.18000e-02
  2.149	  9.05	 2.94828e-01	 8.71387e-03	 4.72426e-01	 9.07695e-03
  2.133	  8.95	 7.95631e-02	 1.14370e-02	 1.92341e-01	 7.98772e-03
  2.229	  7.74	 3.76664e-02	 1.81539e-04	 7.25415e-02	 1.81539e-03
  2.102	 10.37	 5.56279e-01	 6.98925e-02	 1.83040e+00	 1.34883e-01
  2.041	  9.20	 1.84605e-01	 1.61570e-02	 4.47142e-01	 6.53540e-03
  2.133	  8.62	 7.52755e-02	 4.90155e-03	 1.29189e-01	 6.53540e-03
  2.550	  9.07	 1.50662e-01	 1.07108e-02	 2.87145e-01	 3.32216e-02
  2.261	  9.32	 3.40175e-01	 3.44924e-02	 4.68912e-01	 5.90002e-02
  2.750	  8.72	 1.37445e-01	 1.05293e-02	 1.51853e-01	 2.19662e-02
  2.621	  8.64	 1.69061e-01	 3.03170e-02	 2.54939e-01	 2.54155e-02
  2.787	  9.53	 5.09838e-01	 1.16185e-02	 1.20429e+00	 7.62464e-03
  2.497	  9.25	 4.15383e-01	 2.97724e-02	 7.20125e-01	 2.91552e-01
  2.902	  8.91	 3.95494e-02	 1.77908e-02	 1.35746e-01	 3.24955e-02
  2.462	  9.19	 3.83766e-01	 8.16926e-03	 5.68689e-01	 1.93339e-01
  2.277	  9.66	 5.60142e-01	 1.32523e-02	 1.18445e+00	 5.44617e-03
  2.942	  9.05	 1.75924e-01	 6.53540e-03	 2.08286e-01	 4.04832e-02
  2.149	  8.95	 1.09745e-01	 7.98772e-03	 1.40312e-01	 2.66862e-02
  2.327	  8.87	 1.05976e-01	 1.30708e-02	 2.79528e-01	 2.99539e-02
  2.550	 10.61	 1.47723e+00	 1.03296e-01	 4.91619e+00	 7.45399e-01
  2.639	  8.94	 1.05368e-01	 1.47047e-02	 1.82715e-01	 9.80311e-03
  2.769	  8.78	 5.67128e-02	 6.71694e-03	 1.38310e-01	 1.07108e-02
  2.445	  9.09	 1.91741e-01	 9.62157e-03	 3.51028e-01	 5.40986e-02
  2.750	  8.85	 6.91253e-02	 3.63078e-04	 1.43643e-01	 3.81232e-03
  2.639	  9.88	 6.46722e-01	 3.06801e-02	 1.39064e+00	 2.46893e-02
  2.844	  9.19	 2.12869e-01	 3.63078e-02	 4.34085e-01	 4.90155e-03
  2.245	  8.84	 5.50241e-02	 9.80311e-03	 1.11170e-01	 6.71694e-03
  2.294	  8.34	 3.41775e-02	 3.08616e-03	 7.82491e-02	 1.18000e-02
  2.072	  8.66	 1.38525e-01	 3.63078e-04	 1.63965e-01	 6.71694e-03
  2.731	  9.57	 8.86205e-02	 3.44924e-03	 2.97225e-01	 1.10739e-02
  2.639	  9.94	 3.18213e-01	 1.85170e-02	 7.59505e-01	 8.67757e-02
  2.261	  8.80	 1.86189e-01	 3.81232e-03	 1.50909e-01	 6.62617e-02
  2.428	  9.65	 5.11290e-01	 3.81232e-02	 1.04608e+00	 1.08197e-01
  2.567	  8.88	 3.10602e-01	 3.63078e-03	 4.24594e-01	 3.92124e-02
  2.229	  8.95	 1.61197e-01	 4.17540e-03	 2.81704e-01	 5.80925e-03
  2.922	  9.16	 7.60169e-02	 3.81232e-03	 1.62524e-01	 1.81539e-03
  2.133	  9.12	 2.41653e-01	 1.47047e-02	 4.54011e-01	 1.39785e-02
  2.229	  8.31	 8.48252e-02	 1.45231e-03	 1.18116e-01	 2.90462e-03
  2.041	  8.66	 1.23555e-01	 1.01662e-02	 1.88280e-01	 5.44617e-03
  2.550	  9.08	 2.71692e-01	 3.50370e-02	 3.64592e-01	 3.99386e-02
  2.639	  8.33	 1.48557e-01	 5.08309e-03	 1.53784e-01	 3.04986e-02
  2.026	  8.98	 2.51756e-01	 1.81539e-03	 3.53351e-01	 1.37970e-02
  2.245	  9.90	 6.68162e-01	 2.57785e-02	 1.56934e+00	 2.57785e-02
  2.883	  9.52	 3.87913e-01	 1.72462e-02	 8.08419e-01	 2.16031e-02
  2.657	  9.91	 1.87281e-01	 2.12401e-02	 7.40981e-01	 8.15110e-02
  2.621	  8.71	 1.85297e-01	 1.99693e-03	 3.13928e-01	 5.17386e-02
  2.277	  9.31	 2.87923e-01	 4.12094e-02	 6.12193e-01	 1.80994e-01
  2.149	  8.69	 4.22325e-01	 4.55663e-02	 4.08641e-01	 1.72099e-01
  2.550	  8.18	 5.79331e-02	 1.63385e-02	 8.24481e-02	 2.43262e-02
  2.806	  9.76	 1.33396e+00	 7.13448e-02	 2.18692e+00	 8.69572e-02
  2.118	  9.10	 5.45441e-02	 3.81232e-03	 1.44956e-01	 9.25849e-03
  2.277	  9.14	 2.07344e-01	 1.48862e-02	 3.80952e-01	 3.63078e-03
  2.377	  8.68	 1.43312e-01	 1.12554e-02	 1.58569e-01	 2.12401e-02
  2.694	  9.18	 1.18436e-01	 5.44617e-04	 1.67957e-01	 1.01662e-02
  2.261	  9.01	 1.87851e-01	 2.48708e-02	 2.15282e-01	 2.77755e-02
  2.750	  8.81	 1.97669e-01	 2.46893e-02	 3.27439e-01	 4.35694e-02
  2.181	  9.18	 4.62376e-02	 6.02710e-02	 3.19457e-01	 2.55425e-01
  2.657	  9.46	 2.66484e-01	 1.48862e-02	 3.95218e-01	 3.99386e-02
  2.133	  9.76	 1.06127e+00	 7.08002e-03	 1.91666e+00	 2.77755e-02
  2.731	  9.50	 8.28163e-01	 4.72001e-02	 1.41658e+00	 1.48317e-01
  2.639	  8.39	 2.29708e-01	 2.21478e-02	 1.68519e-01	 1.54308e-02
  2.087	 10.12	 5.51759e-01	 4.70186e-02	 1.59630e+00	 4.13909e-02
  2.942	  8.59	 6.06486e-02	 6.53540e-03	 9.61489e-02	 9.80311e-03
  2.731	  9.83	 3.17889e-01	 1.47047e-02	 7.05326e-01	 3.28586e-02
  2.769	  9.30	 1.43079e-01	 2.94093e-02	 2.08728e-01	 5.06494e-02
  2.056	  8.59	 5.23914e-02	 2.90462e-03	 1.12520e-01	 7.08002e-03
  2.567	 10.90	 2.58543e+00	 1.80994e-01	 7.58085e+00	 7.24885e-01
  2.787	  9.16	 6.82630e-02	 3.57632e-02	 1.92017e-01	 7.35233e-02
  2.229	  9.68	 5.46679e-02	 9.44003e-03	 3.25442e-01	 2.86832e-02
  2.603	  9.95	 1.14189e+00	 1.53219e-01	 2.26811e+00	 3.77420e-01
  2.961	  8.60	 1.62509e-01	 9.07695e-04	 2.28437e-01	 1.59754e-02
  2.072	  9.56	 1.08997e-01	 1.30708e-02	 4.75048e-01	 3.68524e-02
  2.713	  8.17	 1.52780e-01	 3.44924e-03	 1.96257e-01	 1.39785e-02
  2.825	  9.01	 1.37402e-01	 1.85170e-02	 2.56363e-01	 3.73970e-02
  2.165	  8.95	 2.39474e-01	 2.54155e-03	 3.39727e-01	 5.08309e-03
  2.197	  9.57	 3.88181e-01	 1.01662e-02	 8.48742e-01	 1.85170e-02
  2.750	  8.42	 1.85019e-01	 1.79724e-02	 2.15797e-01	 1.99693e-02
  2.864	  7.66	 5.77018e-02	 3.63078e-04	 1.29001e-01	 9.07695e-04
  2.245	  9.03	 1.00658e-01	 2.19662e-02	 1.47042e-01	 4.55663e-02
  2.731	  9.95	 3.62314e-01	 7.80618e-03	 1.37781e+00	 4.30247e-02
  2.639	  9.06	 1.41325e-01	 2.10585e-02	 2.52133e-01	 2.83201e-02
  2.825	  8.84	 3.91296e-01	 3.81232e-03	 3.83218e-01	 7.26156e-04
  2.769	  9.12	 2.85957e-01	 1.37970e-02	 3.77423e-01	 1.25262e-02
  2.343	  8.03	 3.18421e-02	 3.99386e-03	 3.73233e-02	 8.35080e-03
  2.261	  9.14	 2.01285e-01	 3.30401e-02	 3.13698e-01	 3.84863e-02
  2.229	  8.21	 3.76933e-02	 3.44924e-03	 8.70781e-02	 2.16031e-02
  2.694	  9.01	 2.24568e-01	 1.81539e-02	 3.23225e-01	 2.86832e-02
  2.343	  9.16	 2.51843e-01	 4.90155e-03	 3.92564e-01	 1.01662e-02
  2.277	 10.89	 8.53793e-01	 2.26924e-02	 3.74722e+00	 9.60341e-02
  2.394	 10.32	 9.97372e-01	 5.93633e-02	 2.48719e+00	 1.97696e-01
  2.844	  8.79	 1.38050e-01	 1.99693e-02	 2.22127e-01	 2.41447e-02
  2.011	 10.74	 5.56544e-01	 1.63022e-01	 1.79675e+00	 5.23740e-01
  2.550	  9.21	 4.04353e-01	 2.99539e-02	 6.00444e-01	 1.41419e-01
  2.942	 10.55	 2.73756e-01	 1.11465e-01	 1.18400e+00	 4.28432e-01
  2.825	  9.23	 2.22710e-01	 9.07695e-03	 4.09973e-01	 8.71387e-03
  2.277	  8.77	 9.97502e-02	 7.08002e-03	 2.47682e-01	 7.08002e-03
  2.261	  7.48	 2.02786e-02	 1.45231e-03	 8.38739e-02	 1.70647e-02
  2.550	  9.20	 1.77438e-01	 5.80925e-03	 2.66700e-01	 3.15878e-02
  2.883	  9.23	 2.73066e-01	 1.63385e-03	 5.37769e-01	 9.07695e-04
  2.360	  8.95	 2.23676e-01	 1.65201e-02	 2.94271e-01	 2.79570e-02
  2.261	 10.78	 2.52394e-01	 6.58987e-02	 1.63717e+00	 2.43625e-01
  2.961	  9.28	 3.01693e-01	 9.62157e-03	 3.70597e-01	 7.04371e-02
  2.479	  8.69	 4.02084e-02	 7.62464e-03	 1.11892e-01	 1.08923e-02
  2.102	 10.11	 2.37835e-01	 1.11647e-01	 8.75261e-01	 2.61416e-01
  2.961	  9.88	 7.92331e-01	 1.08923e-02	 1.34990e+00	 2.55970e-02
  2.479	  9.60	 1.04401e+00	 3.92124e-02	 1.39508e+00	 5.39716e-01
  2.011	  9.10	 2.78568e-01	 1.16185e-02	 5.26086e-01	 1.76093e-02
  2.277	 10.46	 5.38753e-01	 2.54155e-02	 1.95094e+00	 5.13755e-02
  2.277	  8.47	 1.29616e-01	 2.72309e-03	 1.82614e-01	 1.30708e-02
  2.550	  9.28	 3.00984e-01	 3.86678e-02	 4.68926e-01	 1.58120e-01
  2.514	  9.75	 5.39559e-01	 5.21017e-02	 1.75788e+00	 3.78872e-01
  2.149	  9.71	 7.98078e-01	 1.36154e-02	 1.52781e+00	 1.36154e-02
  2.639	  9.07	 1.04788e-01	 1.90616e-02	 1.91271e-01	 2.46893e-02
  2.213	  9.68	 2.53284e-01	 2.16031e-02	 9.02525e-01	 2.72309e-02
  2.245	  9.15	 3.35499e-01	 9.25849e-03	 5.17724e-01	 1.63385e-03
  2.102	  8.45	 1.06753e-01	 1.47047e-02	 2.06313e-01	 2.55970e-02
  2.497	  8.75	 2.34434e-01	 2.23293e-02	 2.97682e-01	 6.71694e-02
  2.603	 10.29	 7.61179e-01	 2.81385e-02	 2.86876e+00	 1.21087e-01
  2.462	  9.28	 2.30685e-01	 1.12554e-02	 5.14300e-01	 1.34339e-02
  2.942	  8.83	 3.10216e-01	 2.90462e-02	 3.09892e-01	 2.92278e-02
  2.041	  9.43	 2.31760e-01	 6.89848e-03	 6.16706e-01	 9.25849e-03
  2.769	  8.94	 1.09029e-01	 4.72001e-03	 1.81787e-01	 1.39785e-02
  2.011	  9.54	 4.04070e-01	 2.99539e-02	 6.16663e-01	 3.50370e-02
  2.676	 10.33	 2.83742e-01	 3.70340e-02	 1.70101e+00	 5.70033e-02
  2.657	  9.40	 7.85000e-01	 1.18000e-02	 1.24440e+00	 3.50370e-02
  2.769	  8.44	 2.00029e-01	 1.25262e-02	 2.49822e-01	 1.72462e-02
  2.922	 10.01	 2.66451e-01	 4.90155e-03	 8.16504e-01	 5.68217e-02
  2.197	  8.08	 4.53753e-02	 2.54155e-03	 9.72857e-02	 8.35080e-03
  2.343	  9.49	 2.09165e-01	 1.56124e-02	 3.95283e-01	 1.51404e-01
  2.942	  9.98	 1.05348e+00	 3.12247e-02	 1.76838e+00	 2.49435e-01
  2.118	 10.26	 5.24208e-01	 3.01355e-02	 1.84327e+00	 4.52032e-02
  2.277	  9.03	 3.71854e-01	 1.63385e-03	 6.13823e-01	 6.89848e-03
  2.261	 10.25	 1.06820e+00	 2.05139e-02	 2.62031e+00	 8.04218e-02
  2.087	  9.38	 2.93326e-01	 1.25262e-02	 7.21886e-01	 1.18000e-02
  2.550	  8.85	 7.55162e-02	 3.99386e-03	 1.19237e-01	 1.54308e-02
  2.676	  9.16	 2.54938e-01	 1.28893e-02	 4.75676e-01	 1.67016e-02
  2.377	 10.64	 2.14294e-01	 5.04678e-02	 1.41663e+00	 2.69949e-01
  2.394	 10.01	 8.77400e-02	 2.52339e-02	 3.96971e-01	 8.98618e-02
  2.567	  9.01	 3.11061e-01	 1.27077e-02	 4.87127e-01	 6.82587e-02
  2.165	  8.29	 3.54827e-02	 8.35080e-03	 9.14064e-02	 2.16031e-02
  2.377	  8.83	 5.94991e-02	 3.26770e-03	 1.19274e-01	 1.48862e-02
  2.942	  9.55	 2.45087e-01	 7.80618e-03	 5.12216e-01	 2.36001e-03
  2.883	  9.92	 6.90288e-01	 4.35694e-03	 1.77304e+00	 2.45078e-02
  2.922	 10.10	 1.09056e+00	 1.72462e-02	 2.75445e+00	 1.40511e-01
  2.787	  8.62	 1.17258e-01	 1.48862e-02	 1.65043e-01	 9.80311e-03
  2.713	  9.34	 3.24582e-01	 1.27077e-02	 5.44472e-01	 2.57785e-02
  2.229	  8.46	 3.45445e-02	 9.44003e-03	 9.41864e-02	 2.63232e-02
  2.550	 10.21	 2.71086e-01	 1.85170e-02	 1.22700e+00	 1.19271e-01
  2.261	  8.57	 1.22504e-01	 1.07108e-02	 2.09449e-01	 1.25262e-02
  2.118	  9.02	 3.27125e-01	 1.12554e-02	 3.47693e-01	 6.93479e-02
  2.026	  8.55	 6.44660e-02	 7.62464e-03	 1.12332e-01	 1.45231e-02
  2.514	  8.92	 1.92964e-01	 1.99693e-03	 2.86679e-01	 4.46586e-02
  2.377	  8.53	 1.85051e-01	 6.89848e-03	 2.32780e-01	 9.80311e-03
  2.942	  9.60	 3.92734e-01	 1.32523e-02	 7.44659e-01	 2.36001e-02
  2.087	  9.55	 2.99494e-01	 1.21631e-02	 7.78407e-01	 1.32523e-02
  2.514	  9.31	 2.75796e-01	 4.12094e-02	 5.82341e-01	 1.56668e-01
  2.245	  9.21	 3.62698e-01	 9.98465e-03	 4.50246e-01	 4.42955e-02
  2.229	  8.96	 1.52914e-01	 1.81539e-03	 2.76520e-01	 5.08309e-03
  2.942	  9.93	 9.67657e-01	 3.17693e-02	 2.03596e+00	 1.33613e-01
  2.657	  8.37	 7.81874e-02	 2.45078e-02	 9.10280e-02	 3.30401e-02
  2.902	 10.67	 8.38797e-01	 1.49225e-01	 3.25375e+00	 4.16451e-01
  2.713	  9.13	 4.24761e-01	 3.30401e-02	 8.37632e-01	 3.84863e-02
  2.041	 10.45	 1.65182e+00	 4.15724e-02	 5.11631e+00	 5.26463e-02
  2.883	  9.56	 2.98158e-01	 5.39171e-02	 7.48475e-01	 2.11311e-01
  2.277	  8.75	 8.98851e-02	 8.53233e-03	 2.34271e-01	 1.86985e-02
  2.245	  8.83	 2.48839e-01	 6.71694e-03	 3.32275e-01	 7.98772e-03
  2.750	  8.97	 3.15122e-01	 3.21324e-02	 3.69690e-01	 2.48708e-02
  2.514	  9.25	 2.32349e-01	 1.12554e-02	 4.86626e-01	 4.03017e-02
  2.197	 10.40	 8.78623e-01	 2.10585e-02	 2.73597e+00	 5.35540e-02
  2.041	  9.43	 5.34890e-01	 4.53848e-03	 1.03443e+00	 9.44003e-03
  2.360	  9.40	 3.53347e-01	 1.63385e-03	 6.78462e-01	 1.63385e-02
  2.694	  8.86	 1.13113e-01	 9.07695e-04	 2.36482e-01	 3.73970e-02
  2.750	  9.23	 5.66217e-01	 4.46586e-02	 9.40554e-01	 1.13643e-01
  2.245	  8.92	 2.20123e-01	 1.30708e-02	 3.11351e-01	 8.89541e-03
  2.261	 10.00	 3.91551e-01	 1.90616e-02	 1.16107e+00	 5.06494e-02
  2.229	  8.16	 2.33100e-02	 2.72309e-03	 6.69799e-02	 3.12247e-02
  2.922	  9.77	 1.63927e-02	 5.99079e-03	 2.29924e-01	 2.95909e-02
  2.731	 11.33	 1.23035e+01	 2.79933e-01	 2.95229e+01	 2.97361e-01
  2.585	  8.51	 1.46749e-01	 1.85170e-02	 1.49745e-01	 4.84709e-02
  2.769	  8.51	 4.01437e-02	 6.53540e-03	 9.78935e-02	 5.99079e-03
  2.844	  9.35	 2.90370e-01	 1.52493e-02	 5.56806e-01	 2.39632e-02
  2.181	 10.05	 2.24771e+00	 3.44924e-03	 3.55392e+00	 8.71387e-03
  2.149	  9.67	 4.48706e-01	 1.37970e-02	 1.09899e+00	 1.01662e-02
  2.343	  9.02	 2.85937e-01	 9.25849e-03	 2.79131e-01	 4.10278e-02
  2.550	  9.20	 3.74094e-01	 3.35847e-02	 6.40295e-01	 1.12554e-01
  2.229	 10.08	 1.14650e-01	 8.53233e-03	 7.35204e-01	 1.54308e-02
  2.532	 10.64	 2.26445e-01	 3.24955e-02	 1.94378e+00	 1.50133e-01
  2.981	 10.42	 6.63144e-01	 2.25108e-02	 2.67334e+00	 2.06773e-01
  2.864	  9.31	 2.29490e-01	 1.01662e-02	 3.65322e-01	 2.54155e-02
  2.277	  9.49	 1.75119e-01	 3.81232e-02	 5.27342e-01	 2.98269e-01
  2.428	 11.07	 6.10527e-01	 1.85533e-01	 3.16320e+00	 6.31574e-01
  2.229	  8.47	 9.85844e-02	 3.63078e-04	 1.27921e-01	 5.26463e-03
  2.294	  8.57	 9.54245e-02	 7.08002e-03	 1.66656e-01	 1.23447e-02
  2.479	  8.52	 3.08307e-02	 2.68678e-02	 1.80616e-01	 9.38557e-02
  2.072	  9.37	 7.02382e-01	 1.90616e-02	 1.22090e+00	 1.76093e-02
  2.294	  9.82	 4.89404e-01	 8.00587e-02	 1.12018e+00	 3.76330e-01
  2.864	  8.85	 2.20037e-01	 8.89541e-03	 2.71817e-01	 3.12247e-02
  2.825	  8.32	 8.77048e-02	 9.98465e-03	 1.40358e-01	 1.65201e-02
  2.026	  8.74	 1.43329e-01	 4.90155e-03	 2.40837e-01	 7.08002e-03
  2.229	  8.98	 1.78475e-01	 9.44003e-03	 2.77995e-01	 9.80311e-03
  2.585	  8.28	 1.31119e-01	 4.90155e-03	 1.33379e-01	 1.25262e-02
  2.245	  8.55	 8.96944e-02	 8.71387e-03	 1.01469e-01	 8.89541e-03
  2.883	  9.17	 1.02894e+00	 3.99386e-03	 1.09280e+00	 6.80771e-02
  2.694	  9.78	 7.76973e-01	 5.17386e-02	 1.81414e+00	 3.78509e-01
  2.603	  9.57	 4.81235e-01	 3.24955e-02	 8.99824e-01	 5.22832e-02
  2.922	  8.77	 7.92810e-02	 5.44617e-04	 1.27672e-01	 7.08002e-03
  2.229	  8.88	 1.65437e-01	 1.16185e-02	 2.37356e-01	 2.17847e-02
  2.731	  9.74	 1.27084e+00	 6.55356e-02	 2.32802e+00	 2.95546e-01
  2.567	  8.86	 2.49257e-02	 1.27077e-03	 1.39522e-01	 4.68371e-02
  2.245	  8.05	 5.90485e-02	 9.07695e-04	 8.70451e-02	 1.81539e-03
  2.087	  9.35	 2.10702e-01	 1.90616e-02	 5.34200e-01	 1.23447e-02
  2.360	  9.19	 2.49726e-01	 1.10739e-02	 4.30425e-01	 1.76093e-02
